929.000000	2.252527	0.000000	
930.000000	2.252424	0.000000	
931.000000	2.252321	0.000000	
932.000000	2.252219	0.000000	
933.000000	2.252117	0.000000	
934.000000	2.252016	0.000000	
935.000000	2.251915	0.000000	
936.000000	2.251814	0.000000	
937.000000	2.251713	0.000000	
938.000000	2.251613	0.000000	
939.000000	2.251513	0.000000	
940.000000	2.251414	0.000000	
941.000000	2.251314	0.000000	
942.000000	2.251215	0.000000	
943.000000	2.251117	0.000000	
944.000000	2.251019	0.000000	
945.000000	2.250921	0.000000	
946.000000	2.250823	0.000000	
947.000000	2.250726	0.000000	
948.000000	2.250629	0.000000	
949.000000	2.250533	0.000000	
950.000000	2.250436	0.000000	
951.000000	2.250340	0.000000	
952.000000	2.250245	0.000000	
953.000000	2.250149	0.000000	
954.000000	2.250054	0.000000	
955.000000	2.249960	0.000000	
956.000000	2.249865	0.000000	
957.000000	2.249771	0.000000	
958.000000	2.249677	0.000000	
959.000000	2.249584	0.000000	
960.000000	2.249491	0.000000	
961.000000	2.249398	0.000000	
962.000000	2.249305	0.000000	
963.000000	2.249213	0.000000	
964.000000	2.249121	0.000000	
965.000000	2.249029	0.000000	
966.000000	2.248938	0.000000	
967.000000	2.248847	0.000000	
968.000000	2.248756	0.000000	
969.000000	2.248666	0.000000	
970.000000	2.248575	0.000000	
971.000000	2.248485	0.000000	
972.000000	2.248396	0.000000	
973.000000	2.248307	0.000000	
974.000000	2.248217	0.000000	
975.000000	2.248129	0.000000	
976.000000	2.248040	0.000000	
977.000000	2.247952	0.000000	
978.000000	2.247864	0.000000	
979.000000	2.247776	0.000000	
980.000000	2.247689	0.000000	
981.000000	2.247602	0.000000	
982.000000	2.247515	0.000000	
983.000000	2.247428	0.000000	
984.000000	2.247342	0.000000	
985.000000	2.247256	0.000000	
986.000000	2.247170	0.000000	
987.000000	2.247085	0.000000	
988.000000	2.246999	0.000000	
989.000000	2.246914	0.000000	
990.000000	2.246830	0.000000	
991.000000	2.246745	0.000000	
992.000000	2.246661	0.000000	
993.000000	2.246577	0.000000	
994.000000	2.246493	0.000000	
995.000000	2.246410	0.000000	
996.000000	2.246327	0.000000	
997.000000	2.246244	0.000000	
998.000000	2.246161	0.000000	
999.000000	2.246079	0.000000	
1000.000000	2.245997	0.000000	
1006.000000	2.245509	0.000000	
1012.000000	2.245030	0.000000	
1018.000000	2.244560	0.000000	
1024.000000	2.244098	0.000000	
1030.000000	2.243644	0.000000	
1036.000000	2.243198	0.000000	
1042.000000	2.242760	0.000000	
1048.000000	2.242330	0.000000	
1054.000000	2.241906	0.000000	
1060.000000	2.241490	0.000000	
1066.000000	2.241081	0.000000	
